subject_code,course_number,title_name,credits,contact_hours,cross_listed,dual_listed,repeatable,prerequisites,description,typically_offered,source_url
MTEOR,5900H,Special Topics: Statistical Methods in Meteorology,1-3.,,,,True,Graduate Standing or Permission of Instructor,Topics of current interest.,"Fall, Spring, Summer",https://catalog.iastate.edu/azcourses/mteor/
MTEOR,5900I,Special Topics: Field Observations,1-3.,,,,True,Graduate Standing or Permission of Instructor,Topics of current interest.,"Fall, Spring, Summer",https://catalog.iastate.edu/azcourses/mteor/
MTEOR,5900J,Special Topics: Low Frequency Modes,1-3.,,,,True,Graduate Standing or Permission of Instructor,Topics of current interest.,"Fall, Spring, Summer",https://catalog.iastate.edu/azcourses/mteor/
MTEOR,5900K,Special Topics: Cloud Physics,1-3.,,,,True,Graduate Standing or Permission of Instructor,Topics of current interest.,"Fall, Spring, Summer",https://catalog.iastate.edu/azcourses/mteor/
MTEOR,5900L,Special Topics: Atmospheric Radiation,1-3.,,,,True,Graduate Standing or Permission of Instructor,Topics of current interest.,"Fall, Spring, Summer",https://catalog.iastate.edu/azcourses/mteor/
MTEOR,5900M,Special Topics: Hydrology,1-3.,,,,True,Graduate Standing or Permission of Instructor,Topics of current interest.,"Fall, Spring, Summer",https://catalog.iastate.edu/azcourses/mteor/
MTEOR,5900N,Special Topics: Geophysical Fluid Dynamics,1-3.,,,,True,Graduate Standing or Permission of Instructor,Topics of current interest.,"Fall, Spring, Summer",https://catalog.iastate.edu/azcourses/mteor/
MTEOR,5900O,Special Topics: Radar Meteorology,1-3.,,,,True,Graduate Standing or Permission of Instructor,Topics of current interest.,"Fall, Spring, Summer",https://catalog.iastate.edu/azcourses/mteor/
MTEOR,5900P,Special Topics: Ocean Atmosphere Interactions,1-3.,,,,True,Graduate Standing or Permission of Instructor,Topics include physical interactions between the atmosphere and ocean and their influence on weather and climate; coupled modes of climate variability and their teleconnections; air-sea feedbacks in the tropics and mid-latitudes. Applied topics include analysis of observations and coupled climate model data in the context of seasonal prediction.,,https://catalog.iastate.edu/azcourses/mteor/
MTEOR,5950A,Graduate Seminar: Presentation Required,1.,Lecture 1.,,,True,Graduate Standing or Permission of Instructor,Weekly seminar on topics of current research interest. All students seeking a graduate degree must enroll during each semester of residence. Students pursuing a non-thesis option for the M.S. in Earth Science must enroll for one semester. Offered on a satisfactory-fail basis only.,"Fall, Spring",https://catalog.iastate.edu/azcourses/mteor/
MTEOR,5950B,Graduate Seminar: Attendance Only,Required.,Lecture 1.,,,True,Graduate Standing or Permission of Instructor,Attendance only. Weekly seminar on topics of current research interest. All students seeking a graduate degree must enroll during each semester of residence. Students pursuing a non-thesis option for the M.S. in Earth Science must enroll for one semester. Offered on a satisfactory-fail basis only.,"Fall, Spring",https://catalog.iastate.edu/azcourses/mteor/
MTEOR,6050,Boundary-Layer Meteorology,3.,Lecture 3.,,,,,"Atmospheric boundary-layer structure and dynamics. Diurnal and seasonal variations, turbulent fluxes and turbulence kinetic energy. Measurements and empirical relations for wind and temperature near the ground. Numerical simulation and applications to wind energy. Offered odd-numbered years.",Fall,https://catalog.iastate.edu/azcourses/mteor/
MTEOR,6990,Research,1-30.,,,,True,Instructor Permission for Course,,"Fall, Spring, Summer",https://catalog.iastate.edu/azcourses/mteor/
